"GEO_ID","NAME","B25024_001E","B25024_001EA","B25024_001M","B25024_001MA","B25024_002E","B25024_002EA","B25024_002M","B25024_002MA","B25024_003E","B25024_003M","B25024_003MA","B25024_003EA","B25024_004E","B25024_004M","B25024_004MA","B25024_004EA","B25024_005E","B25024_005EA","B25024_005M","B25024_005MA","B25024_006E","B25024_006EA","B25024_006M","B25024_006MA","B25024_007E","B25024_007M","B25024_007MA","B25024_007EA","B25024_008E","B25024_008M","B25024_008MA","B25024_008EA","B25024_009E","B25024_009M","B25024_009MA","B25024_009EA","B25024_010E","B25024_010EA","B25024_010M","B25024_010MA","B25024_011E","B25024_011EA","B25024_011M","B25024_011MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!1, detached","Annotation of Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Annotation of Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Annotation of Margin of Error!!Total:!!1, attached","Annotation of Estimate!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Annotation of Margin of Error!!Total:!!2","Annotation of Estimate!!Total:!!2","Estimate!!Total:!!3 or 4","Annotation of Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Annotation of Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Annotation of Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Annotation of Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Annotation of Margin of Error!!Total:!!10 to 19","Annotation of Estimate!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Annotation of Margin of Error!!Total:!!20 to 49","Annotation of Estimate!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Annotation of Margin of Error!!Total:!!50 or more","Annotation of Estimate!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Annotation of Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Annotation of Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Annotation of Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.","Annotation of Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US08031005300","Census Tract 53, Denver County, Colorado","882","null","98","null","305","null","69","null","104","58","null","null","13","20","null","null","28","null","47","null","3","null","6","null","50","33","null","null","78","45","null","null","287","73","null","null","14","null","24","null","0","null","13","null",
"1400000US08031005502","Census Tract 55.02, Denver County, Colorado","568","null","70","null","270","null","68","null","97","41","null","null","0","13","null","null","6","null","8","null","55","null","39","null","85","44","null","null","0","13","null","null","37","23","null","null","0","null","13","null","18","null","24","null",
"1400000US08031005503","Census Tract 55.03, Denver County, Colorado","1788","null","143","null","1345","null","156","null","112","73","null","null","20","34","null","null","11","null","19","null","32","null","27","null","100","66","null","null","75","62","null","null","93","78","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006701","Census Tract 67.01, Denver County, Colorado","2900","null","183","null","74","null","52","null","37","23","null","null","8","12","null","null","42","null","36","null","151","null","56","null","319","83","null","null","391","130","null","null","1878","221","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006804","Census Tract 68.04, Denver County, Colorado","2073","null","152","null","326","null","68","null","256","57","null","null","9","15","null","null","52","null","56","null","202","null","86","null","290","92","null","null","183","69","null","null","726","143","null","null","0","null","13","null","29","null","46","null",
"1400000US08031006810","Census Tract 68.10, Denver County, Colorado","2791","null","254","null","939","null","168","null","609","159","null","null","0","18","null","null","314","null","184","null","127","null","76","null","296","132","null","null","436","211","null","null","70","54","null","null","0","null","18","null","0","null","18","null",
"1400000US08031006812","Census Tract 68.12, Denver County, Colorado","2374","null","263","null","599","null","138","null","208","150","null","null","0","13","null","null","63","null","50","null","224","null","167","null","169","105","null","null","330","123","null","null","770","131","null","null","11","null","18","null","0","null","13","null",
"1400000US08031006813","Census Tract 68.13, Denver County, Colorado","2452","null","214","null","24","null","42","null","283","139","null","null","17","29","null","null","86","null","59","null","441","null","160","null","364","180","null","null","596","167","null","null","641","212","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006814","Census Tract 68.14, Denver County, Colorado","2093","null","241","null","1052","null","207","null","156","80","null","null","0","13","null","null","179","null","156","null","282","null","218","null","379","188","null","null","0","13","null","null","36","63","null","null","9","null","13","null","0","null","13","null",
"1400000US08031006815","Census Tract 68.15, Denver County, Colorado","1105","null","215","null","533","null","182","null","72","65","null","null","29","44","null","null","18","null","30","null","0","null","13","null","0","13","null","null","111","99","null","null","342","178","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006816","Census Tract 68.16, Denver County, Colorado","2730","null","339","null","771","null","113","null","100","58","null","null","0","18","null","null","181","null","167","null","124","null","96","null","548","164","null","null","638","262","null","null","368","150","null","null","0","null","18","null","0","null","18","null",
"1400000US08031006817","Census Tract 68.17, Denver County, Colorado","855","null","137","null","855","null","137","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006818","Census Tract 68.18, Denver County, Colorado","2611","null","308","null","631","null","163","null","0","13","null","null","0","13","null","null","87","null","80","null","188","null","114","null","375","184","null","null","398","153","null","null","932","267","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006902","Census Tract 69.02, Denver County, Colorado","1617","null","166","null","215","null","84","null","12","22","null","null","7","15","null","null","292","null","149","null","60","null","54","null","57","67","null","null","174","100","null","null","800","172","null","null","0","null","13","null","0","null","13","null",
"1400000US08031006903","Census Tract 69.03, Denver County, Colorado","1233","null","229","null","432","null","210","null","111","59","null","null","30","33","null","null","0","null","13","null","0","null","13","null","18","29","null","null","235","126","null","null","407","134","null","null","0","null","13","null","0","null","13","null",
"1400000US08031007006","Census Tract 70.06, Denver County, Colorado","2308","null","225","null","31","null","50","null","0","13","null","null","0","13","null","null","45","null","55","null","243","null","127","null","753","304","null","null","507","216","null","null","729","175","null","null","0","null","13","null","0","null","13","null",
"1400000US08031007013","Census Tract 70.13, Denver County, Colorado","2054","null","208","null","108","null","44","null","1162","202","null","null","28","32","null","null","76","null","53","null","359","null","114","null","240","112","null","null","11","13","null","null","70","55","null","null","0","null","13","null","0","null","13","null",
"1400000US08031007037","Census Tract 70.37, Denver County, Colorado","2098","null","161","null","264","null","65","null","0","13","null","null","0","13","null","null","57","null","61","null","154","null","100","null","496","161","null","null","590","178","null","null","520","180","null","null","17","null","24","null","0","null","13","null",
"1400000US08031007088","Census Tract 70.88, Denver County, Colorado","2737","null","310","null","220","null","76","null","69","52","null","null","0","18","null","null","50","null","49","null","420","null","221","null","1024","253","null","null","460","166","null","null","494","133","null","null","0","null","18","null","0","null","18","null",
"1400000US08031007090","Census Tract 70.90, Denver County, Colorado","1003","null","212","null","0","null","13","null","19","29","null","null","0","13","null","null","94","null","59","null","197","null","105","null","309","190","null","null","26","28","null","null","358","99","null","null","0","null","13","null","0","null","13","null",
"1400000US08031007091","Census Tract 70.91, Denver County, Colorado","2904","null","237","null","47","null","45","null","212","63","null","null","0","13","null","null","0","null","13","null","30","null","32","null","230","87","null","null","2195","269","null","null","176","114","null","null","14","null","22","null","0","null","13","null",
"1400000US08031008304","Census Tract 83.04, Denver County, Colorado","1005","null","102","null","915","null","108","null","16","20","null","null","43","40","null","null","0","null","13","null","0","null","13","null","0","13","null","null","14","19","null","null","0","13","null","null","17","null","22","null","0","null","13","null",
"1400000US08031008305","Census Tract 83.05, Denver County, Colorado","1164","null","143","null","1145","null","147","null","16","19","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","3","null","7","null","0","null","18","null",
"1400000US08031008306","Census Tract 83.06, Denver County, Colorado","2109","null","274","null","1205","null","184","null","45","52","null","null","47","53","null","null","24","null","26","null","112","null","83","null","551","240","null","null","125","89","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08031008312","Census Tract 83.12, Denver County, Colorado","2600","null","250","null","1483","null","242","null","419","124","null","null","37","59","null","null","56","null","83","null","0","null","18","null","0","18","null","null","63","78","null","null","531","193","null","null","11","null","19","null","0","null","18","null",
"1400000US08031008386","Census Tract 83.86, Denver County, Colorado","1274","null","162","null","1254","null","164","null","11","17","null","null","0","13","null","null","9","null","16","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031008387","Census Tract 83.87, Denver County, Colorado","1782","null","195","null","1741","null","203","null","41","56","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
