,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total,race_total_count,white_alone_percentage_total,black_or_african_american_alone_percentage_total,american_indian_and_alaska_native_alone_percentage_total,asian_alone_percentage_total,native_hawaiian_and_other_pacific_islander_alone_percentage_total,some_other_race_alone_percentage_total,home_own_rent_total,owner_occupied_percentage_total,renter_occupied_percentage_total,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized
171,705,8005007109,0,0,0,0,0,0.015602837,0,0.022695035,0.017021277,0.069503546,0.141843972,0.09929078,0.14751773,0.191489362,0.165957447,0.129078014,"2,033",0.623708805,0.17461879,0.016724053,0.105755042,0.000983768,0.078209543,,,,0,0,0,0,0,0.087552761,0,0.138551331,0.089522714,0.239338824,0.513422965,0.226950355,0.14751773,0.645413324,0.427320382,0.193617021,0.527542291,0.376873976,0.083620266,0.35620422,0.032547085,0.153848818,,
172,"1,927",8005007110,0.026984951,0,0.013492475,0.011935651,0.016087182,0.005189414,0.028022833,0.015049299,0.01920083,0.017644006,0.098598858,0.183705241,0.099636741,0.22885314,0.143227815,0.092371562,"6,168",0.62613489,0.175259403,0.01232166,0.065337224,0.001945525,0.119001297,,,,0.085024011,0,0.080954852,0.035806954,0.075617528,0.029119543,0.16049441,0.091874739,0.100985989,0.060757989,0.356891573,0.419897694,0.099636741,0.771347631,0.368794326,0.138557343,0.530588396,0.37825659,0.061608301,0.220068894,0.064365977,0.234091753,,
173,427,8005007111,0,0.081967213,0.056206089,0.049180328,0,0,0.025761124,0.086651054,0.042154567,0.290398126,0.227166276,0.091334895,0,0,0,0.049180328,"1,383",0.441793203,0.03615329,0.033261027,0.002169197,0.000723066,0.485900217,,,,0,0.296229138,0.337236534,0.147540984,0,0,0.147540984,0.528997581,0.221710235,1,0.822258301,0.208765473,0,0,0,0.073770492,0.299135595,0.078028453,0.166305134,0.007306292,0.02392199,0.955831882,,
174,"2,331",8005007112,0.025740026,0.003861004,0,0.023595024,0,0.011154011,0.012012012,0.025311025,0.023595024,0.074217074,0.052338052,0.091806092,0.117117117,0.049335049,0.219219219,0.270699271,"6,795",0.719352465,0.111699779,0.007505519,0.118763797,0.000588668,0.042089772,,,,0.08110151,0.013953651,0,0.070785071,0,0.062588905,0.068796069,0.154521735,0.12409707,0.255570086,0.189444484,0.209842496,0.117117117,0.166283379,0.564463014,0.406048906,0.647629035,0.24107795,0.037527594,0.40002032,0.019475563,0.082796312,,
175,"1,507",8005007113,0.0066357,0.00995355,0,0,0,0.01128069,0,0,0,0,0.02455209,0.04711347,0.217650962,0.170537492,0.138022561,0.374253484,"7,074",0.791631326,0.065026859,0.005230421,0.10588069,0.000706814,0.03152389,,,,0.020907722,0.035972085,0,0,0,0.063299743,0,0,0,0,0.088869529,0.107687933,0.217650962,0.574795218,0.355391426,0.561380226,0.738379777,0.140345325,0.026152106,0.356627428,0.023384303,0.062011784,,
176,"1,282",8005007201,0.138065523,0.060062402,0.095163807,0.024960998,0.043681747,0.036661466,0.036661466,0.077223089,0.038221529,0.135725429,0.106864275,0.078783151,0.081903276,0.031981279,0.014040562,0,"3,062",0.401371653,0.204114958,0.038863488,0.055845852,0.015022861,0.284781189,"1,214",0.378912685,0.621087315,0.435015972,0.217065251,0.570982839,0.074882995,0.205325314,0.205719808,0.209970217,0.471440628,0.201024582,0.467377082,0.386809337,0.180075774,0.081903276,0.10779264,0.03615275,0,0.248383748,0.440534581,0.19431744,0.188100047,0.497018014,0.560203371,0.385568519,0.614431481
177,"1,247",8005007202,0.04170008,0.024859663,0.038492382,0.099438653,0.060144346,0.089815557,0.0521251,0.038492382,0.067361668,0.141138733,0.056936648,0.186046512,0.012830794,0.040096231,0.025661588,0.024859663,"3,107",0.427743804,0.158030254,0.028001287,0.048599936,0.000965562,0.336659157,"1,259",0.404289118,0.595710882,0.131388348,0.089842711,0.23095429,0.298315958,0.282707483,0.503985273,0.298534665,0.234992835,0.354285962,0.486018056,0.206089707,0.425249169,0.012830794,0.135144018,0.066075489,0.037289495,0.281495674,0.341071486,0.140006437,0.163694344,0.031944749,0.662254398,0.411673758,0.588326242
178,"1,061",8005007301,0.071630537,0.025447691,0.066918002,0.017907634,0.085768143,0.067860509,0.046182846,0.042412818,0.106503299,0.095193214,0.190386428,0.049010368,0.075400566,0.018850141,0.027332705,0.013195099,"2,675",0.35364486,0.258317757,0.022803738,0.104672897,0.013457944,0.247102804,956,0.239539749,0.760460251,0.225693042,0.09196784,0.401508011,0.053722903,0.403151707,0.380788119,0.264501756,0.258926778,0.560149782,0.327802438,0.689128788,0.112023697,0.075400566,0.063534247,0.070378414,0.019792648,0.188459701,0.557518696,0.114018692,0.35255934,0.445244126,0.486084858,0.242192822,0.757807178
179,"1,744",8005007302,0.114678899,0.05733945,0.032683486,0.042431193,0.053899083,0.077981651,0.114678899,0.056192661,0.054472477,0.063073394,0.125,0.119266055,0.077981651,0.005733945,0.004587156,0,"4,546",0.264188297,0.245050594,0.029036516,0.082490101,0.004399472,0.37483502,"1,735",0.160230548,0.839769452,0.361329547,0.207224512,0.196100917,0.127293578,0.253351726,0.43758125,0.656797331,0.343051587,0.286495785,0.217196286,0.452453988,0.272608126,0.077981651,0.019326214,0.011811373,0,0.076141254,0.528884615,0.145182578,0.277843228,0.145552627,0.737351518,0.160605877,0.839394123
180,"1,556",8005007400,0.066838046,0.026992288,0.073907455,0.079048843,0.041131105,0.05848329,0.05655527,0.028277635,0.01285347,0.089974293,0.07840617,0.143958869,0.143958869,0.035989717,0.038560411,0.025064267,"4,366",0.417315621,0.084058635,0.024965644,0.053595969,0.003206596,0.416857536,"1,546",0.605433376,0.394566624,0.210592892,0.097550007,0.44344473,0.23714653,0.193336065,0.328169395,0.323907455,0.172632644,0.067602307,0.309830832,0.283801473,0.329048843,0.143958869,0.121303047,0.099288402,0.037596401,0.268402422,0.181420979,0.124828218,0.180521987,0.106087396,0.820015528,0.618594836,0.381405164
181,800,8005007500,0.0625,0.02,0.03875,0.04125,0.04125,0.03375,0.02375,0.0425,0.09,0.13875,0.09625,0.1925,0.1275,0.03375,0.0075,0.01,"2,107",0.44660655,0.153298529,0.018984338,0.03986711,0.003796868,0.337446607,764,0.676701571,0.323298429,0.196924603,0.07227991,0.2325,0.12375,0.193894928,0.189382591,0.136022727,0.259459016,0.473351351,0.477792339,0.348389571,0.44,0.1275,0.113754098,0.019311594,0.015,0.30517906,0.330859159,0.09492169,0.134280432,0.125615993,0.663803419,0.691909837,0.308090163
182,"1,252",8005007600,0.065495208,0.10543131,0.031948882,0.026357827,0.030351438,0.049520767,0.030351438,0.103035144,0.04313099,0.063099042,0.193290735,0.123003195,0.079872204,0.038338658,0.016773163,0,"2,870",0.414982578,0.197909408,0.018466899,0.058885017,0.014982578,0.294773519,"1,212",0.422442244,0.577557756,0.206361884,0.381028278,0.191693291,0.079073482,0.14266642,0.277877663,0.173830961,0.629021107,0.226845696,0.217284603,0.69964131,0.28115016,0.079872204,0.129220133,0.043188869,0,0.265473138,0.427141348,0.092334495,0.198336565,0.495685304,0.579859646,0.430348237,0.569651763
183,"1,421",8005007702,0.016185785,0.014074595,0.021815623,0.048557354,0.020408163,0.106966925,0.066150598,0.078114004,0.024630542,0.058409571,0.118930331,0.141449683,0.067558058,0.056298381,0.116115412,0.044334975,"3,661",0.463261404,0.222616771,0.034143677,0.05107894,0.018027861,0.210871347,"1,525",0.555409836,0.444590164,0.050998068,0.050865524,0.130893737,0.145672062,0.095928226,0.600227359,0.378862517,0.476879593,0.129543336,0.201136183,0.430484019,0.323313562,0.067558058,0.189753233,0.298983161,0.066502463,0.326090297,0.480466436,0.170718383,0.172044129,0.596435783,0.414812649,0.56713463,0.43286537
184,"1,738",8005007703,0.01726122,0.035673188,0.029919448,0.092059839,0.038550058,0.022439586,0.023590334,0.039700806,0.041426928,0.060414269,0.154775604,0.170886076,0.073647871,0.095512083,0.041426928,0.062715765,"3,888",0.415123457,0.298353909,0.025462963,0.053240741,0.004886831,0.202932099,"1,585",0.45488959,0.54511041,0.054386542,0.128922739,0.179516686,0.276179517,0.181203894,0.125916056,0.135108275,0.242370164,0.217883246,0.20803946,0.560230714,0.390596745,0.073647871,0.321922692,0.106669335,0.094073648,0.265650019,0.643927403,0.127314815,0.179325508,0.161676474,0.399195068,0.463727464,0.536272536
185,"1,935",8005007704,0.074935401,0.023255814,0.035142119,0.018604651,0.045994832,0.050129199,0.105426357,0.022222222,0.043410853,0.094573643,0.16124031,0.147803618,0.075452196,0.033074935,0.06873385,0,"4,114",0.348079728,0.391346621,0.014584346,0.022848809,0.008507535,0.214632961,"1,902",0.400105152,0.599894848,0.236105984,0.084046407,0.210852713,0.055813953,0.21619793,0.28129178,0.603805497,0.135664845,0.22831762,0.325668917,0.58363057,0.33783684,0.075452196,0.111478799,0.176981363,0,0.181472321,0.844630506,0.072921731,0.076959377,0.28146425,0.422212256,0.407369629,0.592630371
186,976,8005001510,0,0.010245902,0.010245902,0.032786885,0,0.023565574,0.010245902,0.045081967,0.029713115,0.040983607,0.084016393,0.075819672,0.12192623,0.102459016,0.148565574,0.264344262,"2,432",0.914473684,0.023848684,0.003289474,0.040296053,0,0.018092105,"1,017",0.910521141,0.089478859,0,0.037028642,0.06147541,0.098360656,0,0.132234353,0.058681073,0.275221715,0.156274922,0.141129032,0.304108418,0.173302108,0.12192623,0.345337275,0.38253841,0.396516393,0.89261623,0.051471829,0.016447368,0.135725198,0,0.035589634,0.932444655,0.067555345
187,"1,553",8005008000,0.05408886,0.01802962,0.014810045,0.02060528,0.049581455,0.012234385,0.08242112,0.099806825,0.187379266,0.102382486,0.102382486,0.075338055,0.084352865,0.0643915,0.0128783,0.01931745,"3,213",0.435107376,0.238717709,0.017429194,0.063492063,0.026143791,0.219109866,"1,270",0.51496063,0.48503937,0.170422838,0.065158966,0.08886027,0.06181584,0.233056792,0.068651246,0.472048235,0.609312489,0.985513653,0.352559043,0.370586911,0.172201269,0.084352865,0.217031024,0.033160067,0.028976175,0.290741111,0.515216559,0.087145969,0.213854021,0.864944108,0.431018939,0.525523731,0.474476269
188,"1,772",8005008010,0.086907449,0.090293454,0.024266366,0.082392777,0.10214447,0.019187359,0.051918736,0.051918736,0.05248307,0.042889391,0.093679458,0.153498871,0.05248307,0.050225734,0.028781038,0.016930023,"4,035",0.456257745,0.294671623,0.013135068,0.062949195,0.003469641,0.169516729,"1,842",0.449511401,0.550488599,0.273827439,0.326320134,0.145598194,0.24717833,0.480128352,0.107666718,0.29735276,0.316959627,0.276032579,0.147691692,0.339085156,0.350854563,0.05248307,0.169285424,0.074107698,0.025395034,0.317296754,0.635980046,0.065675341,0.21202553,0.11478998,0.333462485,0.458194814,0.541805186
189,"2,291",8005008020,0.028808381,0.013531209,0.017459625,0.02095155,0.02095155,0.047140986,0.011785247,0.056307289,0.02095155,0.060672196,0.100392842,0.209951986,0.110868616,0.103884766,0.116979485,0.059362724,"5,378",0.577538118,0.215879509,0.016177017,0.086463369,0.003532912,0.100409074,"1,917",0.695357329,0.304642671,0.090769263,0.048901729,0.104757748,0.062854649,0.098482404,0.264523916,0.067497322,0.343751386,0.110193825,0.208927641,0.363385132,0.479890254,0.110868616,0.350142754,0.301208046,0.089044086,0.469572035,0.465925625,0.080885087,0.291225993,0.116883252,0.197518319,0.711101385,0.288898615
